GID,SampleID,number,colldate,flowering_season_start,growing_season_start,elevation,latitude,longitude,dist
10900,SEEDGWAS3428,CIMMYTMA-002956,1965-01-01,4,2,658,-8.416666667,-37.06666667,64.2513919407534
10909,SEEDGWAS1866,CIMMYTMA-002978,1965-01-01,3,1,43,-3.81233,-38.693975,61.0269551499841
10910,SEEDGWAS1867,CIMMYTMA-002979,1965-01-01,3,1,43,-3.81233,-38.693975,61.0269551499841
10949,SEEDGWAS1868,CIMMYTMA-002980,1965-01-01,3,1,43,-3.81233,-38.693975,61.0269551499841
10972,SEEDGWAS3185,CIMMYTMA-002983,1965-01-01,3,1,141,-4.216666667,-39.2,60.6937780886134
10973,SEEDGWAS3186,CIMMYTMA-002997,1965-01-01,2,12,178,-5.583333333,-39.36666667,61.035128585982
11004,SEEDGWAS1869,CIMMYTMA-002998,1965-01-01,3,1,498,-5.45,-39.71666667,60.6606588554761
11024,SEEDGWAS3187,CIMMYTMA-003005,1965-01-01,2,12,276,-5.166666667,-40.66666667,59.6736725860979
11030,SEEDGWAS1099,CIMMYTMA-003015,1965-01-01,12,10,1050,-15,-49,56.9679489921989
11045,SEEDGWAS1870,CIMMYTMA-003016,1965-01-01,12,10,291,-14.63425,-52.31735,54.0481173131607
11086,SEEDGWAS2402,CIMMYTMA-003043,1978-03-08,NA,NA,41,-34.25,-56.75,64.7153168143198
11389,SEEDGWAS2741,CIMMYTMA-003108,1954-01-01,5,3,2571,5.316666667,-73.81666667,25.1589169900247
11401,SEEDGWAS612,CIMMYTMA-003176,1954-01-01,10,8,1535,4.516666667,-75.63333333,23.9877571904336
11402,SEEDGWAS613,CIMMYTMA-003177,1954-01-01,11,9,949,3.507372,-76.476108,23.8427472535706
11412,SEEDGWAS152,CIMMYTMA-003190,1954-01-01,8,6,30,8.316666667,-75.15,22.6547515946719
11417,SEEDGWAS777,CIMMYTMA-003192,1954-01-01,8,6,61,10.775847,-74.83549,22.1069090065764
11423,SEEDGWAS778,CIMMYTMA-003194,1967-01-01,8,6,4,10.392495,-74.874618,22.1843902876957
11437,SEEDGWAS153,CIMMYTMA-003195,1954-01-01,8,6,13,9.75,-74.81666667,22.4450190379613
11449,SEEDGWAS1302,CIMMYTMA-003201,1954-01-01,9,7,1039,8.444639,-73.280557,24.3385396714544
11460,SEEDGWAS155,CIMMYTMA-003207,1954-01-01,8,6,996,7.617716,-72.643105,25.2369987001701
11461,SEEDGWAS614,CIMMYTMA-003209,1954-01-01,9,7,1248,8.238297,-73.345161,24.3536025950676
11474,SEEDGWAS156,CIMMYTMA-003229,1959-07-02,8,6,5,20.32,-96.87,3.22751515531345
11489,SEEDGWAS157,CIMMYTMA-003231,1959-07-02,8,6,22,20.385828,-97.030722,3.33775450883404
11490,SEEDGWAS1884,CIMMYTMA-003233,1959-07-02,8,6,21,20.55,-97.13,3.5250466802268
11490,SEEDGWAS4383,CIMMYTMA-003233,1959-07-02,8,6,21,20.55,-97.13,3.5250466802268
11496,SEEDGWAS158,CIMMYTMA-003234,1959-07-03,8,6,208,20.46666667,-97.33333333,3.51923269278975
11497,SEEDGWAS3429,CIMMYTMA-003235,1978-03-11,NA,NA,41,-34.25,-56.75,64.7153168143198
11501,SEEDGWAS160,CIMMYTMA-003237,1959-07-03,8,6,14,20.433609,-97.114806,3.41012418851469
11503,SEEDGWAS162,CIMMYTMA-003239,1959-07-04,8,6,93,20.511547,-97.334715,3.5612452210321
11505,SEEDGWAS1885,CIMMYTMA-003241,1959-07-04,8,6,56,20.566064,-97.181289,3.55718411690272
11506,SEEDGWAS163,CIMMYTMA-003242,1959-07-04,8,6,58,20.5422222,-97.27305556,3.56688963524525
11510,SEEDGWAS164,CIMMYTMA-003245,1959-07-04,8,6,206,20.471501,-97.343051,3.52743212650222
11549,SEEDGWAS167,CIMMYTMA-003253,1959-07-06,7,5,42,20.910099,-97.762003,4.0994032379755
11553,SEEDGWAS4883,CIMMYTMA-003254,1959-07-06,7,5,42,20.910099,-97.762003,4.0994032379755
11553,SEEDGWAS1887,CIMMYTMA-003254,1959-07-06,7,5,42,20.910099,-97.762003,4.0994032379755
11558,SEEDGWAS168,CIMMYTMA-003256,1959-07-06,7,5,27,20.893005,-97.675796,4.04720793839568
11560,SEEDGWAS780,CIMMYTMA-003258,1959-07-07,7,5,26,20.96666667,-97.53333333,4.05770853413601
11578,SEEDGWAS169,CIMMYTMA-003259,1959-07-07,7,5,324,21.15,-97.85,4.35379767304108
11618,SEEDGWAS170,CIMMYTMA-003261,1959-07-07,7,5,76,21.38333333,-97.83333333,4.55890442173948
11628,SEEDGWAS171,CIMMYTMA-003263,1959-07-07,7,5,22,21.28333333,-97.51666667,4.34613474056101
11629,SEEDGWAS1303,CIMMYTMA-003264,1959-07-08,7,5,97,21.320028,-97.699529,4.44779723084776
11630,SEEDGWAS172,CIMMYTMA-003267,1959-07-08,7,5,325,21.15,-97.85,4.35379767304108
11635,SEEDGWAS173,CIMMYTMA-003268,1959-07-09,7,5,125,21.35,-97.71666667,4.48206283985897
11673,SEEDGWAS1888,CIMMYTMA-003269,1959-07-09,7,5,125,21.35,-97.71666667,4.48206283985897
11673,SEEDGWAS4884,CIMMYTMA-003269,1959-07-09,7,5,125,21.35,-97.71666667,4.48206283985897
11675,SEEDGWAS174,CIMMYTMA-003271,1959-07-09,8,6,27,20.062451,-96.710604,2.93724525399174
11700,SEEDGWAS782,CIMMYTMA-003275,1959-07-10,7,5,60,21.516667,-98.383333,4.92442890089805
11702,SEEDGWAS176,CIMMYTMA-003276,1959-07-10,7,5,60,21.51666667,-98.38333333,4.92442877357366
11706,SEEDGWAS177,CIMMYTMA-003277,1959-07-11,7,5,27,22.11,-97.8,5.2196730585141
11716,SEEDGWAS783,CIMMYTMA-003278,1959-07-11,7,5,82,21.66666667,-97.83333333,4.81923212597196
11727,SEEDGWAS617,CIMMYTMA-003291,1958-11-20,7,5,733,9.36847,-83.681158,14.5923852019276
11730,SEEDGWAS2403,CIMMYTMA-003292,1958-11-20,7,5,923,9.405484,-83.711745,14.5466990035964
11732,SEEDGWAS784,CIMMYTMA-003294,1958-11-21,7,5,585,9.311512,-83.654161,14.6458170744964
11734,SEEDGWAS785,CIMMYTMA-003296,1958-11-21,7,5,585,9.311512,-83.654161,14.6458170744964
11735,SEEDGWAS618,CIMMYTMA-003299,1958-11-21,7,5,1051,9.451193,-83.660106,14.5658679843738
11736,SEEDGWAS1100,CIMMYTMA-003304,1958-11-22,7,5,1468,9.954306,-83.99449,14.0169270445761
11737,SEEDGWAS1101,CIMMYTMA-003306,1958-11-22,7,5,673,9.358024,-83.665901,14.6108658496365
11739,SEEDGWAS178,CIMMYTMA-003307,1958-11-27,9,7,19,9.913101,-83.052593,14.8507950381101
11741,SEEDGWAS786,CIMMYTMA-003309,1958-11-27,9,7,19,9.913101,-83.052593,14.8507950381101
11751,SEEDGWAS179,CIMMYTMA-003310,1958-11-27,11,9,6,9.783843,-82.910317,15.0383050890462
11754,SEEDGWAS1304,CIMMYTMA-003311,1958-11-27,11,9,6,9.783843,-82.910317,15.0383050890462
11761,SEEDGWAS787,CIMMYTMA-003312,1958-11-27,11,9,2,9.983333333,-83.03333333,14.8331927578373
11766,SEEDGWAS788,CIMMYTMA-003314,1958-11-27,11,9,2,9.983333333,-83.03333333,14.8331927578373
11771,SEEDGWAS1305,CIMMYTMA-003315,1958-12-05,8,6,177,10.44895,-84.265743,13.5315892932127
11778,SEEDGWAS180,CIMMYTMA-003316,1958-05-12,7,5,214,10.583915,-84.640069,13.1401307933825
11782,SEEDGWAS789,CIMMYTMA-003318,1958-12-05,7,5,36,11.01666667,-84.73333333,12.8453297609287
11783,SEEDGWAS790,CIMMYTMA-003321,1958-12-05,9,7,431,10.353732,-84.273896,13.5724276263016
11784,SEEDGWAS1306,CIMMYTMA-003323,1958-11-30,9,7,60,9.54934,-82.929368,15.1391514143348
11786,SEEDGWAS1307,CIMMYTMA-003328,1958-12-01,8,6,219,9,-83.25,15.1542530623511
11789,SEEDGWAS1308,CIMMYTMA-003335,1958-12-07,7,5,211,10.36278788,-84.478768,13.3914403568398
11793,SEEDGWAS619,CIMMYTMA-003347,1958-12-08,7,5,1686,10.232041,-84.410685,13.5170700261477
11804,SEEDGWAS182,CIMMYTMA-003351,1958-12-03,7,5,217,10.365506,-84.478463,13.3903114513749
11812,SEEDGWAS1309,CIMMYTMA-003352,1958-12-04,7,5,81,10.403208,-84.483438,13.3667800369313
11816,SEEDGWAS1889,CIMMYTMA-003353,1958-12-04,7,5,81,10.403208,-84.483438,13.3667800369313
11817,SEEDGWAS1310,CIMMYTMA-003355,1958-12-05,8,6,174,10.447642,-84.266936,13.5312105191012
11819,SEEDGWAS620,CIMMYTMA-003357,1958-01-01,7,5,1156,9.933333333,-84.08333333,13.9519511700284
11821,SEEDGWAS1311,CIMMYTMA-003360,1958-12-12,7,5,62,10.883452,-85.012096,12.6679774844446
11827,SEEDGWAS1312,CIMMYTMA-003361,1958-12-12,7,5,50,10.885181,-85.009845,12.669062864093
11828,SEEDGWAS1313,CIMMYTMA-003363,1958-12-12,7,5,45,10.91985,-85.012907,12.649116607612
11835,SEEDGWAS1316,CIMMYTMA-003375,1958-12-16,7,5,56,10.27709,-85.612105,12.4787859652657
11836,SEEDGWAS791,CIMMYTMA-003376,1958-12-16,7,5,181,10.7,-85.65,12.2165756117571
11862,SEEDGWAS792,CIMMYTMA-003401,1958-12-11,7,5,191,10.066667,-84.733333,13.3298537126257
11865,SEEDGWAS183,CIMMYTMA-003402,1958-12-11,7,5,131,10.050159,-84.733838,13.3382897955131
11904,SEEDGWAS1317,CIMMYTMA-003404,1958-12-13,7,5,696,10.432058,-84.952374,12.9504044625086
11907,SEEDGWAS185,CIMMYTMA-003405,1958-12-13,7,5,696,10.432058,-84.952374,12.9504044625086
11987,SEEDGWAS186,CIMMYTMA-003408,1958-12-13,7,5,656,10.49901,-84.943094,12.9233816296962
11988,SEEDGWAS1320,CIMMYTMA-003412,1958-12-14,7,5,158,10.28643,-84.971238,13.0113189633178
11993,SEEDGWAS1321,CIMMYTMA-003413,1958-12-14,7,5,77,10.350013,-85.055372,12.9062492139753
11995,SEEDGWAS1322,CIMMYTMA-003419,1958-12-16,7,5,446,10.672685,-85.230851,12.5872780845045
11997,SEEDGWAS1323,CIMMYTMA-003422,1958-12-18,7,5,55,11.214891,-85.603295,11.9902670543912
11998,SEEDGWAS793,CIMMYTMA-003426,1958-12-19,7,5,233,11.07393,-85.626441,12.041529377568
11999,SEEDGWAS1324,CIMMYTMA-003461,1958-12-01,7,5,70,10.191279,-85.428923,12.6787872842257
12001,SEEDGWAS1325,CIMMYTMA-003470,1958-12-01,7,5,238,10.031467,-85.463114,12.7397844113612
12002,SEEDGWAS1326,CIMMYTMA-003472,1958-12-01,7,5,196,10.032973,-85.460772,12.7408692593699
12008,SEEDGWAS1327,CIMMYTMA-003473,1958-12-01,7,5,238,10.031467,-85.463114,12.7397844113612
12010,SEEDGWAS187,CIMMYTMA-003475,1958-12-01,7,5,170,10.065598,-85.473735,12.7117834297303
12011,SEEDGWAS188,CIMMYTMA-003477,1958-12-01,8,6,376,9.154099,-83.335913,14.9987411275421
12019,SEEDGWAS1329,CIMMYTMA-003480,1958-12-01,8,6,516,9.188017,-83.304159,15.0073540021143
12020,SEEDGWAS190,CIMMYTMA-003485,1958-12-01,8,6,383,9.15,-83.33333333,15.0031199468607
12023,SEEDGWAS1102,CIMMYTMA-003486,1958-12-01,8,6,915,8.820336,-82.907759,15.5392731390833
12033,SEEDGWAS5214,CIMMYTMA-003488,1958-01-01,8,6,1099,8.754457,-82.903449,15.5785866989774
12038,SEEDGWAS191,CIMMYTMA-003489,1958-12-01,8,6,913,8.820336,-82.907759,15.5392731390833
12039,SEEDGWAS1103,CIMMYTMA-003490,1958-12-01,8,6,535,9.21809,-83.402533,14.9081777110728
12041,SEEDGWAS1790,CIMMYTMA-003493,1958-12-01,8,6,1065,8.74664,-82.942292,15.5502446200827
12047,SEEDGWAS1104,CIMMYTMA-003498,1958-12-01,8,6,1300,8.884242,-82.776594,15.6156095428499
12048,SEEDGWAS1330,CIMMYTMA-003499,1958-01-01,8,6,10,8.521084,-83.30636,15.3726643153559
12058,SEEDGWAS192,CIMMYTMA-003501,1958-12-01,8,6,23,8.515255,-83.335972,15.3515572844603
12068,SEEDGWAS794,CIMMYTMA-003502,1958-01-01,8,6,3,8.55,-83.31666667,15.3478191546697
12071,SEEDGWAS193,CIMMYTMA-003515,1958-12-01,7,5,1063,9.851254,-84.326233,13.7890278508156
12075,SEEDGWAS795,CIMMYTMA-003520,1958-12-01,7,5,1156,9.933333333,-84.08333333,13.9519511700284
12076,SEEDGWAS194,CIMMYTMA-003525,1958-12-01,7,5,847,9.874488,-84.341514,13.7637037928314
12082,SEEDGWAS621,CIMMYTMA-003526,1958-12-01,7,5,1013,10.08333333,-84.38333333,13.6177987057951
12087,SEEDGWAS1332,CIMMYTMA-003559,1959-01-01,7,5,120,10.151686,-85.439086,12.6923245044937
12090,SEEDGWAS1333,CIMMYTMA-003561,1959-01-01,7,5,200,10.112727,-85.507987,12.6569679364102
12146,SEEDGWAS796,CIMMYTMA-003563,1959-01-01,7,5,200,10.112727,-85.507987,12.6569679364102
12184,SEEDGWAS1334,CIMMYTMA-003565,1959-01-01,7,5,157,10.188492,-85.476791,12.640516944666
12189,SEEDGWAS797,CIMMYTMA-003576,1959-01-01,7,5,142,10.11666667,-85.45,12.7027992495705
12190,SEEDGWAS195,CIMMYTMA-003581,1959-01-01,7,5,142,10.11666667,-85.45,12.7027992495705
12191,SEEDGWAS798,CIMMYTMA-003583,1959-01-01,7,5,23,10.307944,-85.34835,12.6820076053052
12195,SEEDGWAS799,CIMMYTMA-003606,1958-01-01,7,5,629,13.728128,-88.820802,7.96691625916088
12332,SEEDGWAS1335,CIMMYTMA-003607,1958-01-01,7,5,616,13.753858,-89.54248,7.3127035724204
12337,SEEDGWAS1336,CIMMYTMA-003608,1958-01-01,7,5,616,13.753858,-89.54248,7.3127035724204
12338,SEEDGWAS1337,CIMMYTMA-003609,1958-01-01,7,5,616,13.753858,-89.54248,7.3127035724204
12350,SEEDGWAS1338,CIMMYTMA-003612,1958-01-01,7,5,34,13.66216,-89.867062,7.07412828258648
12351,SEEDGWAS800,CIMMYTMA-003613,1958-01-01,7,5,34,13.66216,-89.867062,7.07412828258648
12354,SEEDGWAS801,CIMMYTMA-003615,1958-01-01,7,5,695,13.8,-88.91,7.85529459140636
12355,SEEDGWAS1340,CIMMYTMA-003617,1958-01-01,7,5,40,13.448614,-88.802349,8.10954712786509
12363,SEEDGWAS1342,CIMMYTMA-003621,1958-01-01,7,5,76,13.330803,-88.451302,8.47534247163246
12389,SEEDGWAS1344,CIMMYTMA-003625,1958-01-01,7,5,270,14.009348,-89.179417,7.52197900175326
12403,SEEDGWAS196,CIMMYTMA-003628,1958-01-01,7,5,270,14.046305,-88.998453,7.67070686608764
12458,SEEDGWAS197,CIMMYTMA-003634,1958-01-01,7,5,733,14.372973,-89.21822,7.33848413968478
12462,SEEDGWAS1346,CIMMYTMA-003638,1958-11-26,7,5,564,14.045156,-89.509358,7.20907999149309
12464,SEEDGWAS1347,CIMMYTMA-003639,1958-11-27,7,5,338,14.09389,-89.46379,7.22884341513758
12472,SEEDGWAS1348,CIMMYTMA-003642,1958-12-01,7,5,479,13.561555,-88.437896,8.38411970653527
12479,SEEDGWAS1349,CIMMYTMA-003643,1958-01-01,7,5,479,13.561555,-88.437896,8.38411970653527
12488,SEEDGWAS1105,CIMMYTMA-003652,1958-12-12,7,5,1704,14.100414,-87.105301,9.40906397858114
12491,SEEDGWAS1350,CIMMYTMA-003660,1958-12-17,7,5,39,13.173019,-87.135874,9.72772429217569
12492,SEEDGWAS1351,CIMMYTMA-003663,1958-12-20,10,8,16,15.590506,-87.891039,8.25406698424219
12500,SEEDGWAS1352,CIMMYTMA-003664,1958-12-20,10,8,16,15.590506,-87.891039,8.25406698424219
12516,SEEDGWAS802,CIMMYTMA-003666,1958-12-20,10,8,125,15.497219,-87.963237,8.20234364519799
12518,SEEDGWAS1353,CIMMYTMA-003667,1958-12-21,9,7,92,15.4,-88.016667,8.1711716506536
12522,SEEDGWAS198,CIMMYTMA-003691,1958-01-01,7,5,858,14.55,-86.7,9.6587465272559
12527,SEEDGWAS1355,CIMMYTMA-003695,1958-12-29,7,5,415,14.744943,-86.088789,10.1985989479002
12539,SEEDGWAS1356,CIMMYTMA-003696,1958-12-29,7,5,347,14.793053,-85.937304,10.3342442147376
12546,SEEDGWAS1357,CIMMYTMA-003701,1958-01-01,8,6,60,15.380512,-87.929345,8.26064088846435
12548,SEEDGWAS803,CIMMYTMA-003702,1958-01-01,7,5,175,15.047378,-87.9942222,8.27838789500696
12553,SEEDGWAS1358,CIMMYTMA-003703,1958-01-01,7,5,134,15.053429,-87.99316,8.27782961980814
12562,SEEDGWAS1359,CIMMYTMA-003707,1958-01-01,7,5,131,15.053429,-87.99316,8.27782961980814
12565,SEEDGWAS1360,CIMMYTMA-003708,1958-01-01,8,6,48,15.281744,-88.003548,8.21102281461659
12571,SEEDGWAS3430,CIMMYTMA-003712,1978-03-12,NA,NA,41,-34.25,-56.75,64.7153168143198
12576,SEEDGWAS2404,CIMMYTMA-003714,1978-03-08,NA,NA,41,-34.25,-56.75,64.7153168143198
12580,SEEDGWAS3431,CIMMYTMA-003715,1978-03-06,NA,NA,41,-34.25,-56.75,64.7153168143198
12581,SEEDGWAS3432,CIMMYTMA-003718,1978-03-16,NA,NA,35,-34.58333333,-56.25,65.2838248379864
12583,SEEDGWAS3433,CIMMYTMA-003727,1978-03-17,NA,NA,35,-34.58333333,-56.25,65.2838248379864
12589,SEEDGWAS3434,CIMMYTMA-003748,1978-03-21,NA,NA,35,-34.58333333,-56.25,65.2838248379864
12590,SEEDGWAS622,CIMMYTMA-003749,1957-04-11,7,5,970,13.23333333,-86.16666667,10.594049507205
12596,SEEDGWAS1361,CIMMYTMA-003764,1958-01-01,8,6,105,8.133333333,-81.18333333,17.3651069889608
12600,SEEDGWAS1362,CIMMYTMA-003768,1958-01-01,8,6,79,8.187298,-81.219826,17.3057979728532
12603,SEEDGWAS1363,CIMMYTMA-003778,1958-01-01,8,6,54,8.176827,-80.692968,17.7627128856722
12604,SEEDGWAS1364,CIMMYTMA-003782,1958-01-01,8,6,13,8.327238,-80.531579,17.8263470633374
12613,SEEDGWAS804,CIMMYTMA-003783,1958-01-01,8,6,13,8.327238,-80.531579,17.8263470633374
12615,SEEDGWAS3189,CIMMYTMA-003786,1958-12-15,8,6,111,8.503456,-82.785875,15.8143271621743
12625,SEEDGWAS805,CIMMYTMA-003790,1958-12-16,8,6,277,8.549987,-82.754955,15.8145922088837
12626,SEEDGWAS806,CIMMYTMA-003791,1958-12-17,8,6,439,8.583333333,-82.71666667,15.8284201901931
12627,SEEDGWAS1365,CIMMYTMA-003793,1958-12-17,8,6,439,8.583333333,-82.71666667,15.8284201901931
12628,SEEDGWAS3190,CIMMYTMA-003794,1958-12-18,8,6,31,8.469841,-82.815169,15.8084631829021
12633,SEEDGWAS1890,CIMMYTMA-003795,1958-12-14,8,6,31,8.469841,-82.815169,15.8084631829021
12641,SEEDGWAS807,CIMMYTMA-003798,1958-12-19,8,6,14,8.408878,-82.784281,15.867958935138
12645,SEEDGWAS202,CIMMYTMA-003801,1958-12-17,8,6,22,9.166666667,-79.1,18.7042625770221
12646,SEEDGWAS203,CIMMYTMA-003805,1958-12-20,8,6,18,9.166666667,-79.1,18.7042625770221
12681,SEEDGWAS808,CIMMYTMA-003809,1958-12-20,8,6,22,9.166666667,-79.1,18.7042625770221
12706,SEEDGWAS206,CIMMYTMA-003811,1958-12-20,8,6,22,9.166666667,-79.1,18.7042625770221
12728,SEEDGWAS3191,CIMMYTMA-003813,1958-01-01,8,6,160,8.491289,-82.625074,15.9554161573418
12731,SEEDGWAS3192,CIMMYTMA-003814,1958-01-01,8,6,160,8.491289,-82.625074,15.9554161573418
12735,SEEDGWAS623,CIMMYTMA-003818,1958-01-01,8,6,1125,8.783333333,-82.43333333,15.9600629007519
12736,SEEDGWAS1366,CIMMYTMA-003822,1958-12-11,8,6,10,8.061959,-80.552275,17.9423027943636
12737,SEEDGWAS1367,CIMMYTMA-003823,1958-12-11,8,6,26,7.966666667,-80.48333333,18.0502768934579
12743,SEEDGWAS207,CIMMYTMA-003826,1958-12-11,8,6,33,7.916666667,-80.41666667,18.1331493906424
12753,SEEDGWAS1368,CIMMYTMA-003829,1958-12-14,8,6,22,9.166666667,-79.1,18.7042625770221
12763,SEEDGWAS1369,CIMMYTMA-003832,1958-12-14,8,6,78,9.215315,-78.978395,18.7933379209694
12764,SEEDGWAS809,CIMMYTMA-003835,1958-12-19,8,6,125,8.75,-79.88,18.1934544217908
12767,SEEDGWAS208,CIMMYTMA-003837,1958-12-19,8,6,49,8.581789,-79.924861,18.2328176936443
12769,SEEDGWAS1370,CIMMYTMA-003839,1958-12-19,8,6,452,8.566825,-80.172251,18.0224881921362
12771,SEEDGWAS1371,CIMMYTMA-003840,1958-12-19,8,6,29,8.40745,-80.258465,18.0242552625764
12781,SEEDGWAS1372,CIMMYTMA-003841,1958-12-19,8,6,29,8.40745,-80.258465,18.0242552625764
12786,SEEDGWAS5215,CIMMYTMA-003842,1958-12-12,8,6,469,8.295226,-81.701842,16.8390348505953
12796,SEEDGWAS1791,CIMMYTMA-003844,1958-12-14,8,6,337,8.246152,-81.666375,16.8951302374083
12800,SEEDGWAS624,CIMMYTMA-003846,1958-12-14,8,6,337,8.246152,-81.666375,16.8951302374083
12801,SEEDGWAS625,CIMMYTMA-003850,1958-12-17,8,6,269,8.237929,-81.649363,16.9139123810414
12812,SEEDGWAS3435,CIMMYTMA-003852,1958-12-20,8,6,20,8.258527,-81.980232,16.6233302883568
12816,SEEDGWAS1792,CIMMYTMA-003853,1958-12-20,8,6,20,8.258527,-81.980232,16.6233302883568
12820,SEEDGWAS5216,CIMMYTMA-003854,1958-12-20,8,6,20,8.258527,-81.980232,16.6233302883568
12822,SEEDGWAS1793,CIMMYTMA-003855,1958-12-20,8,6,48,8.31586,-82.000377,16.5755067418521
12827,SEEDGWAS3436,CIMMYTMA-003856,1958-12-20,8,6,48,8.31586,-82.000377,16.5755067418521
12831,SEEDGWAS810,CIMMYTMA-003859,1959-01-01,7,5,37,17.05,-61.68,34.303737883761
12848,SEEDGWAS1373,CIMMYTMA-003866,1959-09-26,7,5,89,20.96666667,-76.95,19.3992335573829
12862,SEEDGWAS1374,CIMMYTMA-003869,1959-09-01,7,5,107,20.38333333,-76.43333333,19.804804031915
12864,SEEDGWAS1375,CIMMYTMA-003870,1959-06-01,7,5,102,20.3,-76.21666667,20.0057001924563
12885,SEEDGWAS209,CIMMYTMA-003871,1959-09-01,7,5,102,20.3,-76.21666667,20.0057001924563
12889,SEEDGWAS812,CIMMYTMA-003874,1959-09-01,7,5,102,20.3,-76.21666667,20.0057001924563
12891,SEEDGWAS1376,CIMMYTMA-003875,1959-09-01,7,5,102,20.3,-76.21666667,20.0057001924563
12900,SEEDGWAS210,CIMMYTMA-003876,1959-09-01,7,5,102,20.3,-76.21666667,20.0057001924563
12901,SEEDGWAS211,CIMMYTMA-003877,1959-01-01,7,5,71,12.030311,-61.748698,34.6252584415187
12911,SEEDGWAS213,CIMMYTMA-003882,1959-01-01,7,5,39,12.091625,-61.747948,34.6168693211849
12913,SEEDGWAS1377,CIMMYTMA-003886,1959-01-01,7,5,20,16.319743,-61.350975,34.64397051872
12914,SEEDGWAS1378,CIMMYTMA-003887,1959-01-01,7,5,8,16.214784,-61.482804,34.5150730960479
12916,SEEDGWAS1379,CIMMYTMA-003888,1959-01-01,7,5,58,16.320169,61.700681,157.686562457986
12918,SEEDGWAS214,CIMMYTMA-003889,1959-01-01,7,5,25,16.274868,-61.642212,34.3540329058037
12921,SEEDGWAS1380,CIMMYTMA-003890,1959-01-01,7,5,21,16.262387,-61.581424,34.4151419169336
12928,SEEDGWAS215,CIMMYTMA-003891,1959-01-01,7,5,21,16.262387,-61.581424,34.4151419169336
12936,SEEDGWAS814,CIMMYTMA-003894,1959-10-12,7,5,45,19.018342,-72.747717,23.305361694363
12939,SEEDGWAS815,CIMMYTMA-003896,1959-10-13,7,5,194,19.544,-72.699224,23.4001327093837
12940,SEEDGWAS816,CIMMYTMA-003897,1959-10-13,7,5,198,19.663248,-72.678269,23.4331339481866
12945,SEEDGWAS1381,CIMMYTMA-003898,1959-10-13,7,5,938,19.507351,-72.341009,23.7530359598269
12949,SEEDGWAS216,CIMMYTMA-003899,1959-10-14,7,5,881,19.51,-72.35,23.7443425880309
12964,SEEDGWAS817,CIMMYTMA-003901,1959-10-15,7,5,613,19.565256,-72.500407,23.6000780467438
12966,SEEDGWAS818,CIMMYTMA-003904,1959-10-20,7,5,298,18.360857,-73.213596,22.7984669178712
12970,SEEDGWAS819,CIMMYTMA-003905,1959-10-21,7,5,167,18.55853,-74.264148,21.7605972660447
12974,SEEDGWAS1383,CIMMYTMA-003906,1959-10-22,7,5,83,18.286044,-73.800134,22.2089595668444
12977,SEEDGWAS218,CIMMYTMA-003907,1959-10-22,7,5,83,18.286044,-73.800134,22.2089595668444
12979,SEEDGWAS219,CIMMYTMA-003908,1959-10-22,7,5,83,18.286044,-73.800134,22.2089595668444
12980,SEEDGWAS1384,CIMMYTMA-003909,1959-10-06,NA,NA,270,18.3833,-77.6333,18.3870808900646
12981,SEEDGWAS1385,CIMMYTMA-003910,1959-10-06,NA,NA,270,18.3833,-77.6333,18.3870808900646
12983,SEEDGWAS820,CIMMYTMA-003911,1959-01-01,NA,NA,107,18.46666667,-66.95,29.0602292534641
12985,SEEDGWAS1386,CIMMYTMA-003914,1959-01-01,7,5,572,18.18164,-66.299774,29.6992398521782
12987,SEEDGWAS1387,CIMMYTMA-003915,1959-01-01,7,5,1,18.190513,-65.741368,30.2576407390421
12988,SEEDGWAS3437,CIMMYTMA-003920,1978-03-21,NA,NA,35,-34.58333333,-56.25,65.2838248379864
12989,SEEDGWAS1891,CIMMYTMA-003923,1953-04-01,4,2,147,-26.864407,-57.024295,58.8298200479903
12990,SEEDGWAS821,CIMMYTMA-003924,1959-01-01,7,5,78,18.75,-69.08333333,26.9436651614974
12992,SEEDGWAS822,CIMMYTMA-003929,1959-01-01,7,5,149,18.861896,-69.111595,26.9220556719409
12999,SEEDGWAS823,CIMMYTMA-003930,1959-01-01,7,5,149,18.861896,-69.111595,26.9220556719409
13001,SEEDGWAS824,CIMMYTMA-003934,1959-01-01,7,5,196,19.18333333,-70.5,25.5591086942101
13012,SEEDGWAS825,CIMMYTMA-003935,1959-01-01,7,5,196,19.18333333,-70.5,25.5591086942101
13016,SEEDGWAS1388,CIMMYTMA-003938,1959-01-01,7,5,196,19.18333333,-70.5,25.5591086942101
13017,SEEDGWAS220,CIMMYTMA-003940,1959-01-01,7,5,86,19.266144,-70.266152,25.7987161417054
13018,SEEDGWAS1389,CIMMYTMA-003941,1959-01-01,7,5,65,19.197019,-70.021015,26.037737036406
13019,SEEDGWAS221,CIMMYTMA-003942,1959-01-01,NA,NA,33,19.23333333,-69.6,26.460294844832
13021,SEEDGWAS826,CIMMYTMA-003946,1959-01-01,7,5,128,19.663433,-69.952097,26.1459731420816
13023,SEEDGWAS1390,CIMMYTMA-003948,1959-01-01,7,5,10,19.677604,-70.382798,25.7185458998792
13026,SEEDGWAS222,CIMMYTMA-003949,1959-01-01,7,5,177,19.743912,-70.874286,25.2359110899178
13033,SEEDGWAS223,CIMMYTMA-003951,1959-01-01,7,5,186,19.423437,-70.606485,25.4726176167273
